,snippet,keywords,news_desk,headline,keywords,pub_date,negative,positive,sentiment_score
1439,"In September, two men set out from Russia, hoping a boat could carry them to asylum on U.S. soil. Their quest for freedom did not go as planned.","[{'name': 'subject', 'value': 'internal-sub-only', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Draft and Recruitment (Military)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Asylum, Right of', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'ALASKA', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Bering Sea', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Boats and Boating', 'rank': 9, 'major': 'N'}]",National,"{'main': 'A Small Boat, a Vast Sea and a Desperate Escape From Russia', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Daring Quest to Escape Russia, by Motorboat', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'internal-sub-only', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Draft and Recruitment (Military)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Asylum, Right of', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'ALASKA', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Bering Sea', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Boats and Boating', 'rank': 9, 'major': 'N'}]",2023-01-29T08:00:14+0000,0.9983364939689636,0.001663571922108531,-0.9966729220468551
1440,The vehicle plunged down a ravine while traveling more than 300 miles from Quetta to the port city of Karachi.,"[{'name': 'subject', 'value': 'Traffic Accidents and Safety', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Buses', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'World Health Organization', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Pakistan', 'rank': 4, 'major': 'N'}]",Foreign,"{'main': 'Bus Plunge in Pakistan Kills at Least 40', 'kicker': None, 'content_kicker': None, 'print_headline': 'At Least 40 Are Dead as Bus Plunges in Pakistan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Traffic Accidents and Safety', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Buses', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'World Health Organization', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Pakistan', 'rank': 4, 'major': 'N'}]",2023-01-29T08:51:05+0000,0.9960285425186157,0.003971471916884184,-0.9920570706017315
1441,Tensions and violence have gripped the Israeli-occupied West Bank and Jerusalem for days after an Israeli military raid on Thursday killed 10 people.,"[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'East Jerusalem', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 8, 'major': 'N'}]",Foreign,"{'main': 'Palestinian Man Fatally Shot as Violence Continues in Israel', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinian Is Shot Dead Outside Israeli Settlement in West Bank as Violence Rages', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'East Jerusalem', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 8, 'major': 'N'}]",2023-01-29T09:45:11+0000,0.9775078892707825,0.022492174059152603,-0.9550157152116299
1442,"Half a century ago, Marc Harrison built a prototype for a home that would accommodate people of all ages and abilities. Now his daughter has restored it.","[{'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Disabilities', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Wheelchairs', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Design', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Interior Design and Furnishings', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Home Appliances', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Kitchens', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Harrison, Marc (1936-98)', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Rhode Island School of Design', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Cuisinart', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Foster (RI)', 'rank': 12, 'major': 'N'}]",RealEstate,"{'main': 'Restoring a House for Every Body', 'kicker': None, 'content_kicker': None, 'print_headline': 'Restoring a House for Every Body', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Disabilities', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Wheelchairs', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Design', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Interior Design and Furnishings', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Home Appliances', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Kitchens', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Harrison, Marc (1936-98)', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Rhode Island School of Design', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Cuisinart', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Foster (RI)', 'rank': 12, 'major': 'N'}]",2023-01-29T10:00:06+0000,0.0002675596042536199,0.9997324347496033,0.9994648751453497
1443,"The injury to Damar Hamlin of the Buffalo Bills, who collapsed on the field in cardiac arrest, has drawn attention to players who have been hurt early in their careers and now struggle to get help.","[{'name': 'subject', 'value': 'Football', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Sports Injuries', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation (Civil)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Health Insurance and Managed Care', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Pensions and Retirement Plans', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Collective Bargaining', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'National Football League', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Hamlin, Damar (1998- )', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Scott, Paul R (1976- )', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Motta, Zeke', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Wages and Salaries', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Disability Insurance', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Organized Labor', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'Employee Fringe Benefits', 'rank': 14, 'major': 'N'}, {'name': 'persons', 'value': 'Everett, Kevin', 'rank': 15, 'major': 'N'}, {'name': 'organizations', 'value': 'National Football League Players Assn', 'rank': 16, 'major': 'N'}]",Sports,"{'main': 'Hamlin’s Injury Highlights Precarious Position of Many Young N.F.L. Players', 'kicker': None, 'content_kicker': None, 'print_headline': 'N.F.L. Players Injured Young Face Uncertainty', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Football', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Sports Injuries', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation (Civil)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Health Insurance and Managed Care', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Pensions and Retirement Plans', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Collective Bargaining', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'National Football League', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Hamlin, Damar (1998- )', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Scott, Paul R (1976- )', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Motta, Zeke', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Wages and Salaries', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Disability Insurance', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Organized Labor', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'Employee Fringe Benefits', 'rank': 14, 'major': 'N'}, {'name': 'persons', 'value': 'Everett, Kevin', 'rank': 15, 'major': 'N'}, {'name': 'organizations', 'value': 'National Football League Players Assn', 'rank': 16, 'major': 'N'}]",2023-01-29T10:00:11+0000,0.005267794243991375,0.9947322607040405,0.9894644664600492
1444,"“Granny flats” are popping up in backyards across the country, affording Americans a new housing option. Some communities are not happy about it.","[{'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Zoning', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Affordable Housing', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Area Planning and Renewal', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Building (Construction)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Renting and Leasing (Real Estate)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'internal-sub-only', 'rank': 9, 'major': 'N'}]",Science,"{'main': 'Senior Housing That Seniors Actually Like', 'kicker': 'the new old age', 'content_kicker': None, 'print_headline': 'When Your New Home Is in Your Backyard', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Zoning', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Affordable Housing', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Area Planning and Renewal', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Building (Construction)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Renting and Leasing (Real Estate)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'internal-sub-only', 'rank': 9, 'major': 'N'}]",2023-01-29T10:00:12+0000,0.9895408749580383,0.010459122247993946,-0.9790817527100444
1445,"In the world’s testing ground for tech, K-pop singers are being spun up out of pixels and doing battle in a virtual universe.","[{'name': 'subject', 'value': 'Metaverse (Internet)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Virtual Reality (Computers)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'K-Pop', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Computer and Video Games', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Kakao Entertainment Corp', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'South Korea', 'rank': 6, 'major': 'N'}]",Business,"{'main': 'Will the Metaverse Be Entertaining? Ask South Korea.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Can K-Pop Make the Metaverse Cool?', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Metaverse (Internet)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Virtual Reality (Computers)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'K-Pop', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Computer and Video Games', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Kakao Entertainment Corp', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'South Korea', 'rank': 6, 'major': 'N'}]",2023-01-29T10:00:19+0000,0.8633015751838684,0.13669848442077637,-0.726603090763092
1446,"After missing last year’s tournament when he was deported for being unvaccinated for Covid-19, the Serb beat Stefanos Tsitsipas of Greece in straight sets to win his 22nd Grand Slam title.","[{'name': 'subject', 'value': 'Tennis', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Australian Open (Tennis)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Djokovic, Novak', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Tsitsipas, Stefanos', 'rank': 4, 'major': 'N'}]",Sports,"{'main': 'Novak Djokovic Captures His 10th Australian Open Men’s Singles Title', 'kicker': None, 'content_kicker': None, 'print_headline': 'Djokovic’s ‘Biggest Victory’: His 10th Title in Melbourne', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Tennis', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Australian Open (Tennis)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Djokovic, Novak', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Tsitsipas, Stefanos', 'rank': 4, 'major': 'N'}]",2023-01-29T11:44:24+0000,0.0017219440778717399,0.998278021812439,0.9965560777345672
1447,Data shows that the U.S. economy has been largely resilient. The Fed may slow its rate increases. And the jobs report is expected to show solid gains.,"[{'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Science and Technology', 'rank': 3, 'major': 'N'}]",SundayBusiness,"{'main': 'The Week in Business: Creeping Layoffs', 'kicker': 'with interest', 'content_kicker': None, 'print_headline': 'The Week in Business: Creeping Layoffs', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Economy', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Science and Technology', 'rank': 3, 'major': 'N'}]",2023-01-29T12:00:05+0000,0.013036261312663555,0.9869638085365295,0.973927547223866
1448,"In trying to bring “integrity” back to Downing Street, Rishi Sunak fired Nadhim Zahawi, the chairman of the governing Conservatives, over his personal tax affairs.","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Legislatures and Parliaments', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Conservative Party (Great Britain)', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Labour Party (Great Britain)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Johnson, Boris', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Zahawi, Nadhim', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Sunak, Rishi (1980- )', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 9, 'major': 'N'}]",Foreign,"{'main': 'U.K. Prime Minister Ousts Top Party\xa0Official', 'kicker': None, 'content_kicker': None, 'print_headline': 'Britain’s Prime Minister Ousts Top Conservative  Investigated Over Taxes', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Legislatures and Parliaments', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Conservative Party (Great Britain)', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Labour Party (Great Britain)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Johnson, Boris', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Zahawi, Nadhim', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Sunak, Rishi (1980- )', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 9, 'major': 'N'}]",2023-01-29T13:26:12+0000,0.9962980151176453,0.003701944835484028,-0.9925960702821612
1449,"Kyra Nichols, a former principal, returns to the company for the first time since her 2007 retirement to coach ballets by Balanchine and Robbins.","[{'name': 'subject', 'value': 'Dancing', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Nichols, Kyra', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'New York City Ballet', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Indiana University', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Redpath, Christine', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Woodward, Indiana', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'LaFreniere, Isabella', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Nadon, Mira', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Balanchine, George', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Robbins, Jerome', 'rank': 11, 'major': 'N'}, {'name': 'creative_works', 'value': 'Rondo (Ballet)', 'rank': 12, 'major': 'N'}]",Culture,"{'main': 'Easy Does It: Bringing Old-School Wisdom to City Ballet', 'kicker': None, 'content_kicker': None, 'print_headline': 'Easy Does It At City Ballet', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Dancing', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Nichols, Kyra', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'New York City Ballet', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Indiana University', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Redpath, Christine', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Woodward, Indiana', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'LaFreniere, Isabella', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Nadon, Mira', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Balanchine, George', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Robbins, Jerome', 'rank': 11, 'major': 'N'}, {'name': 'creative_works', 'value': 'Rondo (Ballet)', 'rank': 12, 'major': 'N'}]",2023-01-29T14:00:09+0000,0.0005660879542119801,0.9994339346885681,0.9988678467343561
1450,The state is still reeling from back-to-back attacks that left at least 19 people dead. The killings have spurred lawmakers to call for more regulations.,"[{'name': 'glocations', 'value': 'California', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Mass Shootings', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Monterey Park, Calif, Shooting (Jan, 2023)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Half Moon Bay, Calif, Shootings (Jan, 2023)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Gun Control', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Tran, Huu Can (1950-2023)', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Zhao, Chunli', 'rank': 7, 'major': 'N'}]",National,"{'main': 'California Has More Than 100 Gun Laws. Why Don’t They Stop More Mass Shootings?', 'kicker': None, 'content_kicker': None, 'print_headline': 'For California, Soul Searching On Gun Laws', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'California', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Mass Shootings', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Monterey Park, Calif, Shooting (Jan, 2023)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Half Moon Bay, Calif, Shootings (Jan, 2023)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Gun Control', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Tran, Huu Can (1950-2023)', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Zhao, Chunli', 'rank': 7, 'major': 'N'}]",2023-01-29T14:00:09+0000,0.9969393014907837,0.0030606992077082396,-0.9938786022830755
1451,The area is a flash point in an offensive that Moscow views as crucial for its goal of seizing the Donbas region of eastern Ukraine.,"[{'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Donbas (Ukraine)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Bakhmut (Ukraine)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Wagner Group', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 6, 'major': 'N'}]",Foreign,"{'main': 'Russia and Ukraine Battle for Control of Villages Near the Key City of Bakhmut', 'kicker': None, 'content_kicker': None, 'print_headline': 'Battling Over Villages in East as Russia Strives to Encircle Bakhmut', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Donbas (Ukraine)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Bakhmut (Ukraine)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Wagner Group', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 6, 'major': 'N'}]",2023-01-29T14:31:15+0000,0.13952171802520752,0.8604782223701477,0.7209565043449402
1452,"The museum says the painting’s owner, who sold it after fleeing Nazi Germany, made a “fair transaction.” His heirs say he sold under duress.","[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation (Civil)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Arts and Antiquities Looting', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Holocaust and the Nazi Era', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Guggenheim, Solomon R, Foundation', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Picasso, Pablo', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Thannhauser, Justin K', 'rank': 8, 'major': 'N'}]",Culture,"{'main': 'Jewish Heirs Sue Guggenheim Over Ownership of a Prized Picasso', 'kicker': None, 'content_kicker': None, 'print_headline': 'Jewish Heirs Sue the Guggenheim Over a Picasso', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Suits and Litigation (Civil)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Arts and Antiquities Looting', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Holocaust and the Nazi Era', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Guggenheim, Solomon R, Foundation', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Picasso, Pablo', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Thannhauser, Justin K', 'rank': 8, 'major': 'N'}]",2023-01-29T15:00:06+0000,0.9622429609298706,0.037757065147161484,-0.9244858957827091
1453,"James drew closer to the N.B.A. career scoring record ahead of games in New York, but the Celtics proved again why they have been one of his great adversaries over the past 20 years.","[{'name': 'subject', 'value': 'Basketball', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'James, LeBron', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Boston Celtics', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Los Angeles Lakers', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Cleveland Cavaliers', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Miami Heat', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'National Basketball Assn', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Pierce, Paul (1977- )', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Rivers, Doc', 'rank': 9, 'major': 'N'}]",Sports,"{'main': 'In Boston, LeBron James Is Reminded That a Career Is Not All Glory', 'kicker': 'On Pro Basketball', 'content_kicker': None, 'print_headline': 'Back in Boston,  James Finds Echoes  Of Highs and Lows', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Basketball', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'James, LeBron', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Boston Celtics', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Los Angeles Lakers', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Cleveland Cavaliers', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Miami Heat', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'National Basketball Assn', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Pierce, Paul (1977- )', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Rivers, Doc', 'rank': 9, 'major': 'N'}]",2023-01-29T17:15:30+0000,0.00022387932403944433,0.9997761845588684,0.999552305234829
